style_code,town_code,town,agas_code,under_60,over_60,year
150,2630,קריית גת,36,2649,740,2022
150,2630,קריית גת,37,1801,652,2022
150,2640,ראש העין,2,8941,1346,2022
150,2640,ראש העין,3,3421,735,2022
150,2640,ראש העין,4,4171,949,2022
150,2640,ראש העין,5,3615,764,2022
150,2640,ראש העין,6,2998,657,2022
150,2640,ראש העין,7,3780,681,2022
150,2640,ראש העין,8,23168,2247,2022
150,2640,ראש העין,9,2080,606,2022
150,2640,ראש העין,11,2621,477,2022
150,2640,ראש העין,12,1246,538,2022
150,2640,ראש העין,13,7497,1133,2022
150,8500,רמלה,11,3306,316,2022
150,8500,רמלה,12,1630,700,2022
150,8500,רמלה,13,4277,1145,2022
150,8500,רמלה,14,3469,923,2022
150,8500,רמלה,17,3624,581,2022
150,8500,רמלה,18,2106,322,2022
150,8500,רמלה,21,1878,511,2022
150,8500,רמלה,22,3016,804,2022
150,8500,רמלה,23,1698,447,2022
150,8500,רמלה,24,3442,1060,2022
150,8500,רמלה,31,5921,872,2022
150,8500,רמלה,32,2577,614,2022
150,8500,רמלה,33,2022,504,2022
150,8500,רמלה,34,2207,597,2022
150,8500,רמלה,35,2548,710,2022
150,8500,רמלה,41,8355,966,2022
150,8500,רמלה,42,3999,1006,2022
150,8500,רמלה,43,3222,945,2022
150,8500,רמלה,44,2283,702,2022
150,8500,רמלה,45,3555,262,2022
150,8700,רעננה,12,2175,765,2022
150,8700,רעננה,13,2942,895,2022
150,8700,רעננה,14,2018,717,2022
150,8700,רעננה,15,1589,640,2022
150,8700,רעננה,16,2349,873,2022
150,8700,רעננה,17,2559,897,2022
150,8700,רעננה,18,2167,730,2022
150,8700,רעננה,19,1669,762,2022
150,8700,רעננה,21,2020,712,2022
150,8700,רעננה,22,2806,823,2022
150,8700,רעננה,23,2463,720,2022
150,8700,רעננה,24,2017,891,2022
150,8700,רעננה,25,2347,888,2022
150,8700,רעננה,26,8164,1523,2022
150,8700,רעננה,27,3706,640,2022
150,8700,רעננה,28,1686,1200,2022
150,8700,רעננה,31,5317,1481,2022
150,8700,רעננה,32,2683,975,2022
150,8700,רעננה,33,2790,972,2022
150,8700,רעננה,34,2737,1088,2022
150,8700,רעננה,35,2653,873,2022
150,8700,רעננה,36,1669,669,2022
160,31,אופקים,1,4240,1047,2022
160,31,אופקים,2,1935,687,2022
160,31,אופקים,3,2462,593,2022
160,31,אופקים,4,2762,374,2022
160,31,אופקים,6,6604,573,2022
160,31,אופקים,7,13066,1157,2022
160,2400,אור יהודה,1,5281,773,2022
160,2400,אור יהודה,2,1809,624,2022
160,2400,אור יהודה,3,1770,420,2022
160,2400,אור יהודה,4,2852,662,2022
160,2400,אור יהודה,5,1669,399,2022
160,2400,אור יהודה,7,2362,647,2022
160,2400,אור יהודה,8,1395,361,2022
160,2400,אור יהודה,9,5681,1508,2022
160,2400,אור יהודה,10,5069,816,2022
160,2400,אור יהודה,12,3316,973,2022
160,2400,אור יהודה,13,344,122,2022
160,1020,אור עקיבא,1,4761,646,2022
160,1020,אור עקיבא,2,2082,735,2022
160,1020,אור עקיבא,3,4164,1153,2022
160,1020,אור עקיבא,4,1647,598,2022
160,1020,אור עקיבא,5,3907,1181,2022
160,1309,אלעד,1,7689,321,2022
160,1309,אלעד,2,6789,246,2022
160,1309,אלעד,3,5044,263,2022
160,1309,אלעד,4,6612,145,2022
160,1309,אלעד,5,6236,174,2022
160,1309,אלעד,6,7345,154,2022
160,1309,אלעד,7,8216,250,2022
160,3570,אריאל,1,1387,674,2022
160,3570,אריאל,2,2017,713,2022
160,3570,אריאל,3,4169,1027,2022
160,3570,אריאל,4,3006,955,2022
160,3570,אריאל,5,6039,533,2022
160,2530,באר יעקב,9999,27854,3471,2022
160,3730,גבעת זאב,1,1743,386,2022
160,3730,גבעת זאב,2,3950,707,2022
160,3730,גבעת זאב,3,7321,1087,2022
160,3730,גבעת זאב,4,5768,133,2022
160,681,גבעת שמואל,1,3194,529,2022
160,681,גבעת שמואל,2,4112,834,2022
160,681,גבעת שמואל,3,3201,903,2022
160,681,גבעת שמואל,4,11273,1787,2022
160,681,גבעת שמואל,5,2406,754,2022
160,2550,גדרה,1,2545,599,2022
160,2550,גדרה,2,4742,1320,2022
160,2550,גדרה,3,3592,808,2022
160,2550,גדרה,4,16119,1712,2022
160,166,גן יבנה,1,4972,953,2022
160,166,גן יבנה,2,10413,1224,2022
160,166,גן יבנה,3,5931,1082,2022
160,229,גני תקווה,1,13207,2277,2022
160,229,גני תקווה,2,1977,989,2022
160,229,גני תקווה,3,3881,1315,2022
160,2200,דימונה,2,2593,763,2022
160,2200,דימונה,3,1682,556,2022
160,2200,דימונה,4,1894,636,2022
160,2200,דימונה,5,5551,697,2022
160,2200,דימונה,6,6230,1029,2022
160,2200,דימונה,7,1236,384,2022
160,2200,דימונה,8,1256,374,2022
160,2200,דימונה,9,5400,776,2022
160,2200,דימונה,10,1319,426,2022
160,2200,דימונה,11,999,382,2022
160,2200,דימונה,12,2000,595,2022
160,9300,זכרון יעקב,1,2044,497,2022
160,9300,זכרון יעקב,2,5398,1471,2022
160,9300,זכרון יעקב,3,4554,1284,2022
160,9300,זכרון יעקב,4,7584,1315,2022
160,1247,חריש,9999,31309,2070,2022
160,6700,טבריה,11,5482,1348,2022
160,6700,טבריה,12,4850,896,2022
160,6700,טבריה,13,2612,478,2022
160,6700,טבריה,14,952,306,2022
160,6700,טבריה,15,633,344,2022
160,6700,טבריה,21,4239,1167,2022
160,6700,טבריה,22,1240,449,2022
160,6700,טבריה,23,1617,608,2022
160,6700,טבריה,24,2315,407,2022
160,6700,טבריה,25,2267,731,2022
160,6700,טבריה,31,2732,783,2022
160,6700,טבריה,32,2688,370,2022
160,6700,טבריה,33,1315,344,2022
160,6700,טבריה,34,1742,440,2022
160,6700,טבריה,36,4620,502,2022
160,2100,טירת כרמל,1,1511,337,2022
160,2100,טירת כרמל,2,4968,883,2022
160,2100,טירת כרמל,3,3240,885,2022
160,2100,טירת כרמל,4,1285,449,2022
160,2100,טירת כרמל,5,3630,1131,2022
160,2100,טירת כרמל,6,2484,989,2022
160,2100,טירת כרמל,7,5995,966,2022
160,9400,יהוד-מונוסון,1,2605,954,2022
160,9400,יהוד-מונוסון,3,1862,563,2022
160,9400,יהוד-מונוסון,4,7599,1745,2022
160,9400,יהוד-מונוסון,5,2516,898,2022
160,9400,יהוד-מונוסון,6,2454,937,2022
160,9400,יהוד-מונוסון,7,4391,1054,2022
160,9400,יהוד-מונוסון,8,3012,815,2022
160,240,יקנעם עילית,1,1494,625,2022
160,240,יקנעם עילית,3,1461,424,2022
160,240,יקנעם עילית,4,3383,1255,2022
160,240,יקנעם עילית,5,6935,909,2022
160,240,יקנעם עילית,6,4332,580,2022
160,240,יקנעם עילית,7,2902,318,2022
160,168,כפר יונה,1,10769,1572,2022
160,168,כפר יונה,2,6722,1232,2022
160,168,כפר יונה,3,7830,1325,2022
160,1139,כרמיאל,12,3136,1101,2022
160,1139,כרמיאל,13,2600,1143,2022
160,1139,כרמיאל,14,2427,1079,2022
160,1139,כרמיאל,21,1898,725,2022
160,1139,כרמיאל,22,2140,757,2022
160,1139,כרמיאל,23,3010,1145,2022
160,1139,כרמיאל,24,3176,1145,2022
160,1139,כרמיאל,31,1356,653,2022
160,1139,כרמיאל,32,3624,837,2022
160,1139,כרמיאל,33,3529,1360,2022
160,1139,כרמיאל,34,4607,930,2022
160,1139,כרמיאל,35,3770,1171,2022
160,1015,מבשרת ציון,1,2319,835,2022
160,1015,מבשרת ציון,2,4674,1406,2022
160,1015,מבשרת ציון,3,3198,1108,2022
160,1015,מבשרת ציון,4,1692,581,2022
160,1015,מבשרת ציון,5,4097,940,2022
160,1015,מבשרת ציון,6,3797,842,2022
160,874,מגדל העמק,1,2783,914,2022
160,874,מגדל העמק,2,2285,893,2022
160,874,מגדל העמק,3,4397,823,2022
160,874,מגדל העמק,5,2103,801,2022
160,874,מגדל העמק,6,4183,1139,2022
160,874,מגדל העמק,7,2766,505,2022
160,874,מגדל העמק,9,3061,438,2022
160,3616,מעלה אדומים,2,3842,545,2022
160,3616,מעלה אדומים,3,6618,757,2022
160,3616,מעלה אדומים,4,2796,538,2022
160,3616,מעלה אדומים,5,2961,923,2022
160,3616,מעלה אדומים,6,1816,423,2022
160,3616,מעלה אדומים,7,3302,818,2022
160,3616,מעלה אדומים,8,3527,926,2022
160,3616,מעלה אדומים,9,3774,785,2022
160,3616,מעלה אדומים,10,2798,895,2022
160,1063,מעלות-תרשיחא,1,3685,609,2022
160,1063,מעלות-תרשיחא,3,2661,1140,2022
160,1063,מעלות-תרשיחא,4,3857,898,2022
160,1063,מעלות-תרשיחא,5,4212,1529,2022
160,1063,מעלות-תרשיחא,6,3354,578,2022
160,1061,נוף הגליל,11,5581,1253,2022
160,1061,נוף הגליל,12,4106,603,2022
160,1061,נוף הגליל,21,2935,745,2022
160,1061,נוף הגליל,22,2510,1028,2022
160,1061,נוף הגליל,23,1865,552,2022
160,1061,נוף הגליל,24,2084,706,2022
160,1061,נוף הגליל,31,1854,790,2022
160,1061,נוף הגליל,32,1714,469,2022
160,1061,נוף הגליל,33,1935,740,2022
160,1061,נוף הגליל,34,2260,713,2022
160,1061,נוף הגליל,41,2248,1068,2022
160,1061,נוף הגליל,42,1286,371,2022
160,1061,נוף הגליל,43,3578,1190,2022
160,2500,נשר,1,178,23,2022
160,2500,נשר,2,2327,1157,2022
160,2500,נשר,3,1517,823,2022
160,2500,נשר,4,3052,702,2022
160,2500,נשר,5,2786,747,2022
160,2500,נשר,6,2358,906,2022
160,2500,נשר,7,5319,1858,2022
160,246,נתיבות,1,1983,340,2022
160,246,נתיבות,2,5310,753,2022
160,246,נתיבות,4,2890,524,2022
160,246,נתיבות,5,5139,381,2022
160,246,נתיבות,6,11640,878,2022
160,246,נתיבות,7,12313,791,2022
160,246,נתיבות,8,2832,599,2022
160,2560,ערד,1,3897,1006,2022
160,2560,ערד,2,3632,862,2022
160,2560,ערד,3,5734,1263,2022
160,2560,ערד,5,4849,1035,2022
160,2560,ערד,6,4683,1211,2022
160,7800,פרדס חנה-כרכור,1,4640,399,2022
160,7800,פרדס חנה-כרכור,2,3440,716,2022
160,7800,פרדס חנה-כרכור,3,4795,1137,2022
160,7800,פרדס חנה-כרכור,4,1328,222,2022
160,7800,פרדס חנה-כרכור,5,2936,647,2022
160,7800,פרדס חנה-כרכור,6,2801,720,2022
160,7800,פרדס חנה-כרכור,7,2927,955,2022
160,7800,פרדס חנה-כרכור,8,3887,1075,2022
160,7800,פרדס חנה-כרכור,9,5126,1155,2022
160,7800,פרדס חנה-כרכור,10,5197,738,2022
160,8000,צפת,1,4204,916,2022
160,8000,צפת,2,4277,700,2022
160,8000,צפת,3,396,107,2022
160,8000,צפת,4,3993,506,2022
160,8000,צפת,5,3570,530,2022
160,8000,צפת,6,5800,557,2022
160,8000,צפת,7,4803,605,2022
160,8000,צפת,8,3865,879,2022
160,8000,צפת,10,1562,262,2022
160,8000,צפת,11,419,82,2022
160,195,קדימה-צורן,1,4859,903,2022
160,195,קדימה-צורן,2,3728,239,2022
160,195,קדימה-צורן,3,3567,787,2022
160,195,קדימה-צורן,4,5010,941,2022
160,195,קדימה-צורן,5,2580,611,2022
160,2620,קריית אונו,1,4458,1427,2022
160,2620,קריית אונו,2,3783,1141,2022
160,2620,קריית אונו,3,7809,1220,2022
160,2620,קריית אונו,4,3885,1147,2022
160,2620,קריית אונו,5,2954,880,2022
160,2620,קריית אונו,6,4642,1141,2022
160,2620,קריית אונו,7,937,323,2022
160,2620,קריית אונו,8,6422,1067,2022
160,9500,קריית ביאליק,2,3417,1540,2022
160,9500,קריית ביאליק,3,6043,1066,2022
160,9500,קריית ביאליק,4,1527,1048,2022
160,9500,קריית ביאליק,5,3325,1240,2022
160,9500,קריית ביאליק,6,1447,636,2022
160,9500,קריית ביאליק,7,2495,815,2022
160,9500,קריית ביאליק,8,4010,856,2022
160,9500,קריית ביאליק,9,3487,1202,2022
160,9500,קריית ביאליק,10,3378,1076,2022
160,9500,קריית ביאליק,11,4292,1724,2022
160,9600,קריית ים,11,3710,920,2022
160,9600,קריית ים,12,2545,1382,2022
160,9600,קריית ים,13,2185,1128,2022
160,9600,קריית ים,14,3174,1476,2022
160,9600,קריית ים,21,1085,370,2022
160,9600,קריית ים,22,1599,594,2022
160,9600,קריית ים,23,1477,513,2022
160,9600,קריית ים,24,1496,526,2022
160,9600,קריית ים,25,1122,1147,2022
160,9600,קריית ים,31,2522,941,2022
160,9600,קריית ים,32,2096,1025,2022
160,9600,קריית ים,33,1890,893,2022
160,9600,קריית ים,34,3702,1573,2022
160,8200,קריית מוצקין,11,5684,1926,2022
160,8200,קריית מוצקין,12,7874,1677,2022
160,8200,קריית מוצקין,13,2482,1131,2022
160,8200,קריית מוצקין,14,1893,1203,2022
160,8200,קריית מוצקין,21,2771,1445,2022
160,8200,קריית מוצקין,22,3446,1611,2022
160,8200,קריית מוצקין,23,1525,507,2022
160,8200,קריית מוצקין,31,1776,596,2022
160,8200,קריית מוצקין,32,1748,624,2022
160,8200,קריית מוצקין,33,2623,849,2022
160,8200,קריית מוצקין,34,3376,1231,2022
160,1034,קריית מלאכי,1,728,66,2022
160,1034,קריית מלאכי,2,3705,884,2022
160,1034,קריית מלאכי,3,1915,580,2022
160,1034,קריית מלאכי,4,2028,340,2022
160,1034,קריית מלאכי,5,3402,767,2022
160,1034,קריית מלאכי,6,4288,743,2022
160,1034,קריית מלאכי,7,2055,336,2022
160,1034,קריית מלאכי,8,3671,185,2022
160,2800,קריית שמונה,1,858,34,2022
160,2800,קריית שמונה,2,3421,759,2022
160,2800,קריית שמונה,3,2336,816,2022
160,2800,קריית שמונה,4,3106,760,2022
160,2800,קריית שמונה,5,1748,507,2022
160,2800,קריית שמונה,6,1999,568,2022
160,2800,קריית שמונה,7,266,121,2022
160,2800,קריית שמונה,8,2401,851,2022
160,2800,קריית שמונה,10,1511,429,2022
160,2650,רמת השרון,11,6423,1364,2022
160,2650,רמת השרון,13,3818,1208,2022
160,2650,רמת השרון,14,3808,1142,2022
160,2650,רמת השרון,21,2656,1059,2022
160,2650,רמת השרון,22,3125,1058,2022
160,2650,רמת השרון,23,2893,1136,2022
160,2650,רמת השרון,24,2787,1015,2022
160,2650,רמת השרון,31,3461,1262,2022
160,2650,רמת השרון,32,3131,804,2022
160,2650,רמת השרון,33,1464,673,2022
160,2650,רמת השרון,36,3232,668,2022
160,2650,רמת השרון,38,0,0,2022
160,1031,שדרות,2,4411,1142,2022
160,1031,שדרות,3,2608,618,2022
160,1031,שדרות,4,4720,941,2022
160,1031,שדרות,5,4625,646,2022
160,1031,שדרות,6,7073,625,2022
160,1031,שדרות,7,5009,591,2022
160,1304,שוהם,1,5260,1064,2022
160,1304,שוהם,2,5648,946,2022
160,1304,שוהם,3,5103,699,2022
160,1304,שוהם,4,3238,773,2022
170,182,אבן יהודה,9999,11722,2642,2022
170,565,אזור,1,3322,974,2022
170,565,אזור,2,3187,787,2022
170,565,אזור,3,4393,931,2022
170,3650,אפרת,9999,10489,1367,2022
170,9200,בית שאן,1,3502,881,2022
170,9200,בית שאן,2,1666,422,2022
170,9200,בית שאן,3,3805,1088,2022
170,9200,בית שאן,4,6760,948,2022
170,9800,בנימינה-גבעת עדה,1,3974,613,2022
170,9800,בנימינה-גבעת עדה,2,3702,620,2022
170,9800,בנימינה-גבעת עדה,3,4440,788,2022
170,9800,בנימינה-גבעת עדה,4,1964,183,2022
170,2034,חצור הגלילית,9999,8380,1668,2022
170,831,ירוחם,9999,9708,1462,2022
170,28,מזכרת בתיה,9999,13544,2183,2022
170,1268,מיתר,9999,9536,1412,2022
170,53,עתלית,9999,9487,1443,2022
170,1113,צור הדסה,9999,10919,1222,2022
170,2300,קריית טבעון,1,4672,1457,2022
170,2300,קריית טבעון,2,2807,1152,2022
170,2300,קריית טבעון,3,3687,1439,2022
170,2300,קריית טבעון,4,3193,770,2022
170,469,קריית עקרון,2,3718,935,2022
170,469,קריית עקרון,3,2835,691,2022
170,469,קריית עקרון,4,2191,628,2022
170,922,רכסים,9999,13270,929,2022
170,154,תל מונד,9999,12559,1919,2022
180,3760,אורנית,9999,7918,1378,2022
180,3750,אלפי מנשה,9999,6725,1252,2022
180,3574,בית אל,9999,5577,532,2022
180,3652,בית אריה-עופרים,9999,4816,699,2022
180,466,בית דגן,9999,6439,1385,2022
180,1066,"בני עי""ש",9999,4989,1893,2022
180,1319,בת חפר,9999,4666,544,2022
180,3763,גבע בנימין,9999,5424,489,2022
180,1224,כוכב יאיר,1,1557,693,2022
180,1224,כוכב יאיר,2,1101,427,2022
180,1224,כוכב יאיר,3,1964,328,2022
180,1224,כוכב יאיר,4,2351,556,2022
180,3779,כוכב יעקב,9999,9413,380,2022
180,1263,כפר ורדים,9999,4183,1379,2022
180,696,"כפר חב""ד",9999,6137,582,2022
180,1271,להבים,9999,5567,1651,2022
180,99,מצפה רמון,9999,4627,635,2022
180,666,עומר,9999,5777,1932,2022
180,171,פרדסייה,9999,6039,1382,2022
180,1345,צור יצחק,9999,6506,574,2022
180,1167,קיסריה,9999,4532,1466,2022
180,4100,קצרין,9999,6172,1703,2022
180,3611,קריית ארבע,9999,6516,975,2022
180,1137,קריית יערים,9999,6184,371,2022
180,3640,קרני שומרון,9999,8603,1316,2022
180,122,רמת ישי,9999,6397,1723,2022
180,812,שלומי,9999,6162,1286,2022
180,3826,שער שומרון,9999,7772,1047,2022
190,400,אבן שמואל,9999,2137,151,2022
190,3793,אבני חפץ,9999,2275,86,2022
190,1330,אחוזת ברק,9999,2140,289,2022
190,3579,אלון מורה,9999,1961,144,2022
190,3604,אלון שבות,9999,2636,410,2022
190,41,אליכין,9999,2787,675,2022
190,3618,אלעזר,9999,2417,199,2022
190,3560,אלקנה,9999,3571,730,2022
190,1376,באר גנים,9999,1912,238,2022
190,1050,בית חשמונאי,9999,1939,231,2022
190,3744,ברוכין,9999,2397,14,2022
190,3710,ברכה,9999,3062,102,2022
190,3654,ברקן,9999,1784,256,2022
190,1293,גבעת אבני,9999,1695,406,2022
190,1274,גן נר,9999,2258,419,2022
190,3823,גני מודיעין,9999,2499,237,2022
190,1186,הושעיה,9999,1787,269,2022
190,3769,הר אדר,9999,3360,705,2022
190,4005,חספין,9999,2063,108,2022
190,3770,חשמונאים,9999,2076,511,2022
190,3788,טלמון,9999,5314,60,2022
190,46,יבנאל,9999,3945,599,2022
190,577,יד בנימין,9999,4053,225,2022
190,3749,יצהר,9999,2067,19,2022
190,3647,יקיר,9999,2436,150,2022
190,3564,כוכב השחר,9999,2358,137,2022
190,3638,כפר אדומים,9999,4642,316,2022
190,3796,כפר האורנים,9999,2426,177,2022
190,47,כפר תבור,9999,3563,846,2022
190,1310,לפיד,9999,1974,350,2022
190,65,מגדל,9999,1629,400,2022
190,1082,מעגלים,9999,1839,234,2022
190,3576,מצפה יריחו,9999,2475,185,2022
190,1098,מרכז שפירא,9999,2465,334,2022
190,1315,מתן,9999,3139,434,2022
190,3725,נווה דניאל,9999,2132,223,2022
190,1333,נוף איילון,9999,1718,343,2022
190,1284,נופית,9999,2088,459,2022
190,3726,נוקדים,9999,2938,156,2022
190,3655,"ניל""י",9999,1871,186,2022
190,351,ניצן,9999,2426,269,2022
190,3787,נעלה,9999,2626,211,2022
190,587,סביון,9999,3012,1042,2022
190,3727,עלי זהב,9999,4577,70,2022
190,3765,עלי,9999,4485,217,2022
190,3660,עמנואל,9999,4344,314,2022
190,3617,עפרה,9999,3195,303,2022
190,3768,פדואל,9999,1993,85,2022
190,3659,פסגות,9999,1942,140,2022
190,3791,צופים,9999,2338,214,2022
190,276,צור משה,9999,2835,418,2022
190,3557,קדומים,9999,4002,545,2022
190,1243,קציר,9999,2498,446,2022
190,26,ראש פינה,9999,2586,722,2022
190,3795,רבבה,9999,2905,39,2022
190,3641,שילה,9999,4864,209,2022
190,1337,שמשית,9999,2262,176,2022
190,3563,תקוע,9999,4041,288,2022
191,326,בית יצחק-שער חפר,9999,1635,501,2022
191,2038,ברקת,9999,2020,239,2022
191,190,כפר ויתקין,9999,1650,353,2022
191,763,שתולים,9999,1864,311,2022
191,709,תפרח,9999,2051,184,2022
192,3709,מבוא חורון,9999,2549,118,2022
193,147,גבעת ברנר,9999,2186,514,2022
193,694,מעגן מיכאל,9999,1714,360,2022
250,2710,אום אל-פחם,9999,53922,4743,2022
250,7300,נצרת,11,1710,548,2022
250,7300,נצרת,12,5688,778,2022
250,7300,נצרת,13,4940,738,2022
250,7300,נצרת,14,1092,209,2022
250,7300,נצרת,15,5140,938,2022
250,7300,נצרת,21,1781,315,2022
250,7300,נצרת,22,2749,675,2022
250,7300,נצרת,23,2394,628,2022
250,7300,נצרת,31,3249,506,2022
250,7300,נצרת,32,7741,923,2022
250,7300,נצרת,33,3425,434,2022
250,7300,נצרת,34,4987,659,2022
250,7300,נצרת,35,7002,1361,2022
250,7300,נצרת,41,3977,854,2022
250,7300,נצרת,42,4383,535,2022
250,7300,נצרת,43,2836,314,2022
250,7300,נצרת,44,1922,220,2022
250,7300,נצרת,45,2099,262,2022
250,1161,רהט,1,6850,232,2022
250,1161,רהט,2,6610,265,2022
250,1161,רהט,3,10479,384,2022
250,1161,רהט,4,8391,298,2022
250,1161,רהט,5,4067,213,2022
250,1161,רהט,6,4803,193,2022
250,1161,רהט,7,8226,336,2022
250,1161,רהט,8,4990,235,2022
250,1161,רהט,9,6425,205,2022
250,1161,רהט,10,6857,175,2022
250,1161,רהט,11,8517,317,2022
260,6000,באקה אל-גרביה,9999,28496,2902,2022
260,1292,ג'דיידה-מכר,9999,19407,2207,2022
260,1303,חורה,9999,24069,753,2022
260,2730,טייבה,9999,41552,4469,2022
260,2720,טירה,9999,24496,3308,2022
260,8900,טמרה,9999,32317,3518,2022
260,1059,כסיפה,9999,23142,848,2022
260,509,כפר כנא,9999,21913,2195,2022
260,510,כפר מנדא,9999,20040,1430,2022
260,634,כפר קאסם,9999,23353,1932,2022
260,654,כפר קרע,9999,17916,2101,2022
260,481,מגאר,9999,21625,2373,2022
260,7500,סח'נין,9999,30194,2994,2022
260,531,עראבה,9999,24878,2238,2022
260,637,ערערה,9999,23529,2618,2022
260,1192,ערערה-בנגב,9999,19750,630,2022
260,638,קלנסווה,9999,22277,1929,2022
260,8800,שפרעם,9999,38152,5390,2022
260,1054,תל שבע,9999,22100,747,2022
270,473,אבו סנאן,9999,12999,1686,2022
270,478,אכסאל,9999,14023,1314,2022
270,529,אעבלין,9999,12294,1547,2022
270,482,בועיינה-נוג'ידאת,9999,9526,762,2022
270,998,ביר אל-מכסור,9999,9273,903,2022
270,480,בית ג'ן,9999,10931,1500,2022
270,1326,"בסמ""ה",9999,9900,842,2022
270,627,ג'לג'וליה,9999,9601,1010,2022
270,541,ג'סר א-זרקא,9999,14594,908,2022
270,628,ג'ת,9999,11203,1442,2022
270,494,דאלית אל-כרמל,9999,15719,2471,2022
270,489,דבורייה,9999,9620,1212,2022
270,490,דייר אל-אסד,9999,11892,1185,2022
270,492,דייר חנא,9999,9576,1170,2022
270,498,טורעאן,9999,13385,1423,2022
270,499,יפיע,9999,17587,2116,2022
270,502,ירכא,9999,15987,1771,2022
270,504,כאבול,9999,13408,1221,2022
270,507,כפר יאסיף,9999,8909,1483,2022
270,1060,לקיה,9999,15365,643,2022
270,516,מג'ד אל-כרום,9999,14281,1497,2022
270,4201,מג'דל שמס,9999,10069,1389,2022
270,1327,מעלה עירון,9999,14501,1360,2022
270,522,נחף,9999,12720,994,2022
270,532,עין מאהל,9999,12642,1289,2022
270,534,עספיא,9999,11056,1841,2022
270,537,פוריידיס,9999,12422,1300,2022
270,542,ריינה,9999,17281,2115,2022
270,1286,שגב-שלום,9999,12095,445,2022
280,472,אבו גוש,9999,7047,894,2022
280,1359,אל סייד,9999,6271,226,2022
280,4001,בוקעאתא,9999,6045,760,2022
280,1348,ביר הדאג',9999,6095,238,2022
280,944,בסמת טבעון,9999,7341,803,2022
280,483,בענה,9999,7843,787,2022
280,485,ג'ולס,9999,5912,826,2022
280,1290,זמר,9999,6661,797,2022
280,975,זרזיר,9999,7924,642,2022
280,496,חורפיש,9999,5933,704,2022
280,962,טובא-זנגרייה,9999,6521,576,2022
280,1295,יאנוח-ג'ת,9999,6274,656,2022
280,1296,כסרא-סמיע,9999,8528,697,2022
280,978,כעביה-טבאש-חג'אג'רה,9999,5416,461,2022
280,520,משהד,9999,8033,738,2022
280,530,עיילבון,9999,4936,863,2022
280,511,עילוט,9999,8249,616,2022
280,536,פקיעין (בוקייעה),9999,5213,891,2022
280,543,ראמה,9999,6508,1289,2022
280,913,שבלי - אום אל-גנם,9999,5771,600,2022
280,538,שעב,9999,6855,614,2022
290,1342,אבו קורינאת (יישוב),9999,2167,52,2022
290,1375,אבו תלול,9999,2415,74,2022
290,652,אבטין,9999,2633,283,2022
290,1358,אום בטין,9999,4818,162,2022
290,487,ג'ש (גוש חלב),9999,2631,585,2022
290,505,כאוכב אבו אל-היג'א,9999,3393,381,2022
290,633,כפר ברא,9999,3677,265,2022
290,508,כפר כמא,9999,2858,642,2022
290,512,כפר מצר,9999,2589,240,2022
290,635,מוקייבלה,9999,3980,301,2022
290,517,מזרעה,9999,3553,562,2022
290,649,מייסר,9999,1914,201,2022
290,4203,מסעדה,9999,3426,444,2022
290,518,מעיליא,9999,2582,699,2022
290,524,נאעורה,9999,2221,200,2022
290,525,סאג'ור,9999,4087,396,2022
290,526,סולם,9999,2423,287,2022
290,1245,סלמה,9999,3296,258,2022
290,1360,סעוה,9999,2232,57,2022
290,4501,ע'ג'ר,9999,2610,193,2022
290,528,עוזייר,9999,3274,237,2022
290,521,עין נקובא,9999,3536,196,2022
290,4502,עין קנייא,9999,1949,241,2022
290,535,פסוטה,9999,2707,548,2022
290,1347,קצר א-סר,9999,2771,97,2022
290,997,רומת הייב,9999,2020,197,2022
290,658,שייח' דנון,9999,2754,277,2022
310,679,אביאל,9999,713,102,2022
310,1115,אביבים,9999,410,67,2022
310,819,אביגדור,9999,659,155,2022
310,175,אביחיל,9999,1078,312,2022
310,2052,אביטל,9999,410,104,2022
310,1070,אביעזר,9999,781,117,2022
310,1081,אבן מנחם,9999,224,62,2022
310,783,אבן ספיר,9999,563,136,2022
310,4011,אבני איתן,9999,807,70,2022
310,113,אדירים,9999,226,55,2022
310,1123,אדרת,9999,816,80,2022
310,446,אודים,9999,1162,241,2022
310,1046,אוהד,9999,346,63,2022
310,680,אומץ,9999,740,121,2022
310,780,אורה,9999,1105,190,2022
310,2012,אורות,9999,381,93,2022
310,821,אחוזם,9999,450,103,2022
310,785,אחיהוד,9999,791,135,2022
310,850,אחיטוב,9999,913,190,2022
310,804,אחיסמך,9999,1204,209,2022
310,797,אחיעזר,9999,1603,385,2022
310,49,אילנייה,9999,378,99,2022
310,37,איתן,9999,493,71,2022
310,1182,אלון הגליל,9999,936,198,2022
310,4002,אלי-עד,9999,423,71,2022
310,730,אליפלט,9999,593,132,2022
310,682,אליקים,9999,770,198,2022
310,204,אלישיב,9999,580,136,2022
310,841,אלישמע,9999,947,220,2022
310,1125,אלמגור,9999,327,96,2022
310,603,אלקוש,9999,199,76,2022
310,772,אמונים,9999,828,178,2022
310,1064,אמירים,9999,721,144,2022
310,1253,אמנון,9999,361,101,2022
310,4012,אניעם,9999,414,84,2022
310,701,ארבל,9999,641,116,2022
310,3598,ארגמן,9999,87,38,2022
310,71,אשבול,9999,581,81,2022
310,740,אשתאול,9999,1018,174,2022
310,155,באר טוביה,9999,1123,191,2022
310,1278,באר מילכה,9999,204,0,2022
310,697,בארותיים,9999,1012,165,2022
310,559,בוסתן הגליל,9999,1135,194,2022
